index:1,title:ခရမ်းရင့်ရင့် သကြင်္န်နေ့ရက် များ,picture:Pictures/1.jpg
index:2,title:ကာရံပျက်ကဗျာ,picture:Pictures/2.jpg
index:3,title:ကိုရွှေဘ၏စွန့်စားခန်း,picture:Pictures/3.jpg
index:4,title:ကျနော့် ပန်းချီဆရာမလေး,picture:Pictures/4.jpg
index:5,title:ကျနော့် သူနာပြုဆရာမလေး,picture:Pictures/5.jpg
index:6,title:ထူးဆန်းသော သစ်သားရုပ်ထုလေး,picture:Pictures/6.jpg
index:7,title:ဘဲဘွတ်သည် မထား,picture:Pictures/7.jpg
index:8,title:လွမ်းနေမယ် နန်းလေးရယ်,picture:Pictures/8.jpg
index:9,title:မေဧကရီ,picture:Pictures/9.jpg
